url,image_url,brand,product,add_info,price_value,price_currency,discount_value,discount_code,country,retailer,scraped_at
https://www.notino.co.uk/sensodyne/fluoride-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//sensodyne/4047400470350_01-o__140401.jpg,Sensodyne,Fluoride,toothpaste for sensitive teeth,4.4,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/perl-weiss/up-white-advanced-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009512_01__240304.jpg,Perl Weiss,Up White Advanced Whitening,whitening toothpaste 75 ml,5.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/repair-protect-whitening-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563103680_01-o__210908.jpg,Sensodyne,Repair & Protect Whitening,whitening toothpaste for sensitive teeth,5.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/perl-weiss/beauty-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009413_01__240111.jpg,Perl Weiss,Beauty,whitening toothpaste 50 ml,4.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/white-now-sensitive-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//signal/8720181196157_01-o__220128.jpg,Signal,White Now Sensitive,whitening toothpaste for sensitive teeth 75 ml,3.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/benanna/toothpaste-black-natural-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//benanna/4260491223012_01-o__230331.jpg,BEN&ANNA,Toothpaste Black,natural toothpaste with activated charcoal 75 ml,3.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/white-now-sensitive-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//signal/8720181196157_01-o__220128.jpg,Signal,White Now Sensitive,whitening toothpaste for sensitive teeth 75 ml,3.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/perl-weiss/white-gloss-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009314_01__240111.jpg,Perl Weiss,White & Gloss,whitening toothpaste 50 ml,5.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/professional-sensitivity-gum-calm-gentle-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8001841520285_01-o__220701.jpg,Oral B,Professional Sensitivity & Gum Calm Gentle Whitening,whitening toothpaste 75 ml,3.4,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curaprox/limited-edition-black-is-white-travel-setfor-teeth-tongue-and-gums/,https://cdn.notinoimg.com/list_2k//curaprox/7612412430332_01__231211.jpg,Curaprox,Limited Edition Black is White,"travel set (for teeth, tongue and gums)",14.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/total-detox-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951480070_01-o__220524.jpg,Colgate,Total Detox,toothpaste 75 ml,3.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/complete-protection-whitening-whitening-toothpaste-5023271/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563119698_01-o__220920.jpg,Sensodyne,Complete Protection Whitening,whitening toothpaste,6.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/natural-white-natural-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563121226_01-o__220601.jpg,Sensodyne,Natural White,natural toothpaste with fluoride,4.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/gum/sensivital-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//gum/gumsevu_ktps10__131107.jpg,G.U.M,SensiVital,toothpaste for sensitive teeth 75 ml,8.1,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/daycare-protection-booster-herbal-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073299_01-o__230511.jpg,Curasept,Daycare Protection Booster Herbal,gel toothpaste 75 ml,6.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-ultra-freshness-pearls-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951505100_01-o__240229.jpg,Colgate,Max White Ultra Freshness Pearls,whitening toothpaste 50 ml,6.5,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/denttabs/natural-toothpaste-tablets-with-fluoride-fluoride-toothpaste-in-tablets/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813006_01-o__231115.jpg,Denttabs,Natural Toothpaste Tablets with Fluoride,fluoride toothpaste in tablets Mint 125 tab,5.4,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sea-of-spa/dental-care-toothpaste-with-minerals-from-the-dead-sea/,https://cdn.notinoimg.com/list_2k//sea-of-spa/sosdcau_ktps10_01__140724.jpg,Sea of Spa,Dental Care,toothpaste with Dead Sea minerals 100 ml,13.9,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/natural-extracts-aloe-vera-herbal-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/6920354835834_01-o__230630.jpg,Colgate,Natural Extracts Aloe Vera,herbal toothpaste,3.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/complete-protect-7-original-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540391488_01-o__220816.jpg,Blend-a-med,Complete Protect 7 Original,toothpaste for complete tooth protection 75 ml,1.5,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curaprox/aligner-nourishing-protective-foam/,https://cdn.notinoimg.com/list_2k//curaprox/7612412431353_01-o__240411.jpg,Curaprox,Aligner,nourishing protective foam 40 ml,20.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/ecobio-dentifricio-organic-toothpaste-without-fluoride/,https://cdn.notinoimg.com/list_2k//curasept/8056746071547_01-o__220203.jpg,Curasept,EcoBio Dentifricio,natural toothpaste without fluoride 75 ml,5.9,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/repair-protect-extra-fresh-toothpaste-for-protection-of-teeth-and-gums/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563103482_01-o__210908.jpg,Sensodyne,Repair & Protect Extra Fresh,toothpaste for protection of teeth and gums,6.1,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curaprox/black-is-white-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//curaprox/7612412423686_01-o__151208.jpg,Curaprox,Black is White,dental care set,22.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/marvis/amarelli-licorice-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395111343_01-o__211122.jpg,Marvis,The Mints Amarelli Licorice,toothpaste,3.6,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/jack-n-jill/toothpaste-natural-toothpaste-for-kids/,https://cdn.notinoimg.com/list_2k//jack-n-jill/9312657011096_01__210924.jpg,Jack N’ Jill,Toothpaste,natural toothpaste for kids,4.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/beverly-hills-formula/perfect-white-sensitive-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105004340_01-o__240423.jpg,Beverly Hills Formula,Perfect White Sensitive,whitening toothpaste 100 ml,5.6,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-sparkle-diamonds-whitening-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//colgate/8718951314795_01-o__200402.jpg,Colgate,Max White Sparkle Diamonds,whitening toothpaste with fluoride Spearmint 75 ml,2.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/chicco/toothpaste-fruit-mix-toothpaste-for-children-with-fluoride/,https://cdn.notinoimg.com/list_2k//chicco/8058664138715_01__231124.jpg,Chicco,Toothpaste Fruit Mix,toothpaste for children with fluoride 1-5 y 50 ml,3.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/daycare-protection-booster-fruit-sensation-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073305_01-o__230511.jpg,Curasept,Daycare Protection Booster Fruit Sensation,gel toothpaste 75 ml,6.2,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/benanna/toothpaste-white-natural-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//benanna/4260491223029_01-o__230331.jpg,BEN&ANNA,Toothpaste White,natural toothpaste with fluoride 75 ml,3.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/integral-8-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/8720181117640_01-o__210611.jpg,Signal,Integral 8 Actions,toothpaste 75 ml,1.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/swissdent/extreme-promo-kit-cosmetic-set-v/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190150_01-o__200123.jpg,Swissdent,Extreme Promo Kit,dental care set (for gentle teeth whitening and to protect enamel),25.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-glo/coconut-oil-shine-whitening-toothpaste-with-brush/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001131_01-o__211129.jpg,White Glo,Coconut Oil Shine,whitening toothpaste with brush Coconut and Mint Flavour 150 g,5.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-clay-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951380103_01-o__221125.jpg,Colgate,Max White Clay,whitening toothpaste 75 ml,4.1,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curasept/prevent-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746071899_01-o__230606.jpg,Curasept,Prevent,toothpaste 75 ml,6.4,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/woom/family-sensitive-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/8420075180377_01-o__220830.jpg,WOOM,Family Sensitive,sensitive toothpaste 75 ml,3.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-one-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8714789881188_01-o__221128.jpg,Colgate,Max White One,whitening toothpaste,4.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/parodontax/gum-and-sens-whitening-whitening-toothpaste-for-teeth-5023272/,https://cdn.notinoimg.com/list_2k//parodontax/5054563120434_01-o__220427.jpg,Parodontax,Gum And Sens Whitening,whitening toothpaste for teeth,5.7,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/splat/special-blackwood-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//splat/7640168930288_01-o__220908.jpg,Splat,Special Blackwood,whitening toothpaste flavour Dark Mint 75 ml,7.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/pro-expert-deep-clean-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8700216106733_01-o__230904.jpg,Oral B,Pro Expert Deep Clean,refreshing toothpaste 75 ml,3.2,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ep-line/lol-toothpaste-for-children-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//ep-line/8412428014040_01-o__210413.jpg,L.O.L. Surprise,Toothpaste,toothpaste for children with strawberry flavour 75 ml,2.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/swissdent/emergency-kit-red-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190181_01-o__121112.jpg,Swissdent,Emergency Kit Red,dental care set (for gentle teeth whitening and to protect enamel),19.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/total-junior-toothpaste-for-deep-teeth-and-mouth-cleaning-for-kids/,https://cdn.notinoimg.com/list_2k//colgate/8718951433120_01-o__221125.jpg,Colgate,Total Junior,toothpaste for deep teeth and mouth cleaning for children 50 ml,2.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/weleda/dental-care-dental-gel/,https://cdn.notinoimg.com/list_2k//weleda/4001638086554_01-o__230809.jpg,Weleda,Dental Care,plant-based dental gel 75 ml,4.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ep-line/paw-patrol-toothpaste-for-children-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//ep-line/8412428011124_01-o__210413.jpg,Nickelodeon,Paw Patrol Toothpaste,toothpaste for children with strawberry flavour 75 ml,2.7,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/gum/hydral-toothpaste/,https://cdn.notinoimg.com/list_2k//gum/gumhydu_ktps20__150309.jpg,G.U.M,Hydral,toothpaste 75 ml,7.5,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/exceptional-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001337103_01-o__210809.jpg,Ecodenta,Exceptional Whitening,whitening toothpaste 100 ml,8.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/deep-fresh-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//signal/8717163093481_01-o__230306.jpg,Signal,Deep Fresh,toothpaste for fresh breath flavour Aqua Mint 75 ml,2.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/elmex/caries-protection-whitening-whitening-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//elmex/8718951240858_11-o__190416.jpg,Elmex,Caries Protection Whitening,whitening toothpaste with fluoride 75 ml,4.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/signal/white-now-detox-charcoal-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//signal/8710604754200_01-o__200217.jpg,Signal,White Now Detox Charcoal,whitening toothpaste with activated charcoal 75 ml,3.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/pro-expert-advanced-toothpaste-against-tooth-decay/,https://cdn.notinoimg.com/list_2k//oral-b/8700216106702_01-o__230904.jpg,Oral B,Pro Expert Advanced,toothpaste against tooth decay 75 ml,3.7,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-one-optic-whitening-toothpaste-with-immediate-effect/,https://cdn.notinoimg.com/list_2k//colgate/8714789928425_01-o__221128.jpg,Colgate,Max White Optic,whitening toothpaste with instant effect 75 ml,3.7,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-clean-mineral-scrub-gel-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//colgate/8718951327085_01-o__200602.jpg,Colgate,Max Clean Mineral Scrub,gel toothpaste for fresh breath Tingling Mint 75 ml,2.3,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/curaprox/be-you-express-yourself-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//curaprox/7612412425673_02-o__180918.jpg,Curaprox,Be You Express Yourself,dental care set,14.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/woom/natural-toothpaste-toothpaste-with-peppermint/,https://cdn.notinoimg.com/list_2k//woom/8420075180339_01-o__220629.jpg,WOOM,Natural+ Toothpaste,toothpaste with peppermint 75 ml,4.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/dentyucral/smokers-whitening-tooth-powder/,https://cdn.notinoimg.com/list_2k//dentyucral/8470002079106_01-o__220818.jpg,DentYucral,Smokers,whitening tooth powder 50 g,3.5,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-glo/coffee-tea-drinkers-formula-cosmetic-set-ii/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000639_01-o__231109.jpg,White Glo,Coffee & Tea Drinkers Formula,dental care set,5.1,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/brush-baby/dinosaur-toothpaste-for-children-from-36-months/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178100464_01-o__230613.jpg,Brush Baby,Dinosaur,toothpaste for children from 36 months 50 ml,3.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/advanced-white-volcanic-ash-and-baking-soda-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951555488_01-o__230426.jpg,Colgate,Advanced White Volcanic Ash and Baking Soda,natural toothpaste 75,2.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/cannaderm/cannadent/,https://cdn.notinoimg.com/list_2k//cannaderm/cndcanw_ktps10_01__150325.jpg,Cannaderm,Cannadent Alkaline toothpaste,herbal toothpaste with hemp oil 75 g,7.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/disney/mickey-toothpaste-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//disney/8056234640361_01-o__231108.jpg,Disney,Mickey Toothpaste,toothpaste for children 3 y+ 75 ml,2.3,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/dr-mayer/bundle-gift-set/,https://cdn.notinoimg.com/list_2k//dr_mayer/8591205717791_01__211124.jpg,Dr. Mayer,GTS2066+WT3500 Exclusive Set,set (electric toothbrush &amp; flosser),73.2,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/benanna/toothpaste-cinnamon-orange-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//benanna/4260491223067_01-o__230331.jpg,BEN&ANNA,Toothpaste Cinnamon Orange,natural toothpaste 75 ml,3.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/masha-the-bear/kids-toothpaste-for-children-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//masha_the_bear/8029241134000_01__220428.jpg,Masha & The Bear,Kids,toothpaste for children with strawberry flavour 75 ml,1.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/denttabs/brush-teeth-tablets-kids-with-fluoride-fluoride-toothpaste-in-tablets/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813365_01-o__231115.jpg,Denttabs,Brush Teeth Tablets Kids with Fluoride,fluoride toothpaste in tablets for children Strawberry 125 tab,5.4,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/haan/toothpaste-good-on-ya-fluoride-free-toothpaste-refillable/,https://cdn.notinoimg.com/list_2k//haan/5060917120074_01-o__220405.jpg,HAAN,Toothpaste Good On Ya,fluoride-free toothpaste refillable,6.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/humble/natural-toothpaste-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//humble/7350075693205_01-o__210816.jpg,The Humble Co.,Natural Toothpaste Fresh Mint,natural toothpaste,9.8,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/pure-beginnings/organic-baby-0-3-years-toothpaste-for-babies-and-kids/,https://cdn.notinoimg.com/list_2k//pure_beginnings/6009824780154_01-o__230216.jpg,Pure Beginnings,Organic Baby 0-3 years,toothpaste for babies and children Raspberry 75 ml,8.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/perl-weiss/up-white-supreme-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009482_01__240304.jpg,Perl Weiss,Up White Supreme Whitening,whitening toothpaste 75 ml,5.0,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/tepe/pure-toothpaste-mint/,https://cdn.notinoimg.com/list_2k//tepe/7350121253933_01-o__240419.jpg,TePe,Pure,toothpaste mint 75 ml,4.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/walmark/santoin-s-ucinkem-pri-paradontoze-toothpaste/,https://cdn.notinoimg.com/list_2k//walmark/8596024018081_01-o__220304.jpg,Walmark,Santoin s účinkem při paradontóze,toothpaste 100 ml,5.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/woom/junior-cola-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//woom/4751033920150_01-o__220629.jpg,WOOM,Junior Cola,toothpaste for children 50 ml,4.2,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/woom/kids-peach-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//woom/4751033920105_01-o__220629.jpg,WOOM,Kids Peach,toothpaste for children 50 ml,3.7,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/haan/toothpaste-apple-a-day-fluoride-free-toothpaste-refillable/,https://cdn.notinoimg.com/list_2k//haan/5060917120067_01-o__220405.jpg,HAAN,Toothpaste Apple a Day,fluoride-free toothpaste refillable,6.1,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/haan/toothpaste-good-on-ya-fluoride-toothpaste-refillable/,https://cdn.notinoimg.com/list_2k//haan/5060669781066_01-o__230515.jpg,HAAN,Toothpaste Good On Ya,fluoride toothpaste refillable,5.9,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-purple-reveal-refreshing-toothpaste-6843139/,https://cdn.notinoimg.com/list_2k//colgate/8718951540033_01-o__230130.jpg,Colgate,Max White Purple Reveal,refreshing toothpaste,3.4,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/naturals-mix-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8590232001217_01-o__230814.jpg,Colgate,Naturals Mix,natural toothpaste 3x75 ml,8.3,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/pink-elephant/boys-gift-set-for-kids-green/,https://cdn.notinoimg.com/list_2k//pink_elephant/8588006040418_01__211015.jpg,Pink Elephant,Boys,gift set Teddy bear for children,6.7,£,-15 % ,hair,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/truthpaste/kids-sweet-orange-natural-toothpaste-for-kids/,https://cdn.notinoimg.com/list_2k//truthpaste/5060655080043_01-o__231127.jpg,Truthpaste,Kids Sweet Orange,natural toothpaste for kids 100 ml,7.4,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-pearl/smile-aloe-vera-toothpaste-for-healthy-teeth-and-gums/,https://cdn.notinoimg.com/list_2k//white-pearl/whpalow_ktps10_01__150611.jpg,White Pearl,Smile Aloe Vera,toothpaste for healthy teeth and gums 120 g,3.4,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/ecodenta/green-multifunctional-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001335314_01-o__170112.jpg,Ecodenta,Green Multifunctional,fluoride toothpaste for complete tooth protection 100 ml,3.3,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-fresh-cooling-crystals-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951313255_01-o__220524.jpg,Colgate,Max Fresh Cooling Crystals,whitening toothpaste 75 ml,2.2,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/benanna/natural-toothpaste-sensitive-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//benanna/4260491220523_01-o__221101.jpg,BEN&ANNA,Natural Toothpaste Sensitive,toothpaste in a glass container for sensitive teeth 100 ml,6.1,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/blend-a-med/3d-white-delicate-white-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540793183_01-o__230221.jpg,Blend-a-med,3D White Delicate White,whitening toothpaste 75 ml,1.6,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/colgate/max-white-charcoal-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8590232000722_01-o__221128.jpg,Colgate,Max White Charcoal,whitening toothpaste,4.1,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/minions/toothpaste-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//minions/8032979437657_01-o__220902.jpg,Minions,Toothpaste,toothpaste for children Mint 3y+ 75 ml,2.3,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/oral-b/pro-expert-professional-protection-gum-protection-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8700216106863_01-o__230904.jpg,Oral B,Pro Expert Professional Protection,gum protection toothpaste 75 ml,4.0,£,-20 % ,mix20,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/gum/ortho-toothpaste-user-fixed-braces/,https://cdn.notinoimg.com/list_2k//gum/gumortw_ktps40_01__151102.jpg,G.U.M,Ortho,toothpaste user fixed braces 75 ml,4.9,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/sensodyne/pronamel-whitening-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//sensodyne/5999518582021_01-o__230315.jpg,Sensodyne,Pronamel Whitening,whitening toothpaste for sensitive teeth,4.5,£,,,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/white-glo/smokers-formula-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//white-glo/whgsmow_kset10_01__151016.jpg,White Glo,Smokers Formula,dental care set,5.3,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/meridol/dental-care-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//meridol/8718951455528_01-o__230807.jpg,Meridol,Gum Protection Fresh Breath,toothpaste for fresh breath 75 ml,4.0,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/lavera/complete-care-mint-toothpaste/,https://cdn.notinoimg.com/list_2k//lavera/4021457629183_01-o__210325.jpg,Lavera,Complete Care,mint toothpaste 75 ml,4.8,£,-15 % ,sale,uk,notino,2024-05-22 11:37:35.087116
https://www.notino.co.uk/mediblanc/dental-care-white-time-set-dental-care-setfor-pearly-white-teeth/,https://cdn.notinoimg.com/list_2k//mediblanc/3760275382894_01__221220.jpg,MEDIBLANC,Dental Care White Time Set,dental care set (for pearly white teeth),19.9,£,-20 % ,sale,uk,notino,2024-05-22 11:37:35.087116
